date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:29	5649774/5649774	---M--	200	added ('OK')	image/png	etag:%2256356e-578e5680c9bbd%22	https://makeabilitylab.cs.washington.edu/media/projects/images/AssistiveLocationBasedTechnologies_ZlryVzp.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/AssistiveLocationBasedTechnologies_ZlryVzp.png	(from https://makeabilitylab.cs.washington.edu/project/accessiblemaps/)
00:04:29	6200759/6200759	---M--	200	added ('OK')	image/png	etag:%225e9db7-578e5bb836d4a%22	https://makeabilitylab.cs.washington.edu/media/banner/Figure3_DesignProbes3f9a91fcc6cd47808fc628ff4b77febb.png.3040x1856_q85_box-0%2C0%2C3040%2C1856_crop_detail.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/Figure3_DesignProbes3f9a91fcc6cd47808fc628ff4b77febb.png.3040x1856_q85_box-0,0,3040,1856_crop_detail.png	(from https://makeabilitylab.cs.washington.edu/project/accessiblemaps/)
00:04:29	1064710/1064710	---M--	200	added ('OK')	image/jpeg	etag:%22103f06-53b012b5bdd00%22	https://makeabilitylab.cs.washington.edu/media/banner/Watch_v279e83f4b52014a88b33e6221b4740e2c.png.5184x2765_q85_box-0%2C691%2C5184%2C3456_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/Watch_v279e83f4b52014a88b33e6221b4740e2c.png.5184x2765_q85_box-0,691,5184,3456_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:29	1920582/1920582	---M--	200	added ('OK')	image/jpeg	etag:%221d4e46-53b00d8fc3780%22	https://makeabilitylab.cs.washington.edu/media/banner/IMG_30227167722191c24b9a99648f97d6836953.JPG.5184x3456_q85_box-0%2C0%2C5184%2C3456_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/IMG_30227167722191c24b9a99648f97d6836953.JPG.5184x3456_q85_box-0,0,5184,3456_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:29	28616/28616	---M--	200	added ('OK')	image/png	etag:%226fc8-56ee3d445369a%22	https://makeabilitylab.cs.washington.edu/media/news/btn_logofb092301572648bda8176327a396b3df.png.250x250_q85_box-0%2C0%2C207%2C207_crop_detail.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/btn_logofb092301572648bda8176327a396b3df.png.250x250_q85_box-0,0,207,207_crop_detail.png	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:30	13763/13763	---M--	200	added ('OK')	image/jpeg	etag:%2235c3-56ee3b8a970b5%22	https://makeabilitylab.cs.washington.edu/media/news/HandSightf0da40be2eaf4c938b003b27c6ae526d.jpg.250x250_q85_box-864%2C0%2C4320%2C3456_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/HandSightf0da40be2eaf4c938b003b27c6ae526d.jpg.250x250_q85_box-864,0,4320,3456_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:30	33904/33904	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:31%20GMT	https://makeabilitylab.cs.washington.edu/news/51/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/51/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:30	1377458/1377458	---M--	200	added ('OK')	image/jpeg	etag:%221504b2-53b017ece2b00%22	https://makeabilitylab.cs.washington.edu/media/banner/IMG_3248135ae080db2c4c26878888b83a4e560f.JPG.5184x3456_q85_box-0%2C0%2C5184%2C3456_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/IMG_3248135ae080db2c4c26878888b83a4e560f.JPG.5184x3456_q85_box-0,0,5184,3456_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:30	5825/5825	---M--	200	added ('OK')	image/jpeg	etag:%2216c1-54fb7b338b200%22	https://makeabilitylab.cs.washington.edu/media/news/Words_62026ce45a1121f47709fbb9736f0d4b99a.png.250x250_q85_box-79%2C0%2C521%2C443_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/Words_62026ce45a1121f47709fbb9736f0d4b99a.png.250x250_q85_box-79,0,521,443_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:30	16683/16683	---M--	200	added ('OK')	image/jpeg	etag:%22412b-541847725ae80%22	https://makeabilitylab.cs.washington.edu/media/news/IMG_04304114f9522cf44e07909f4d577e7f11bf.JPG.250x250_q85_box-408%2C0%2C2856%2C2448_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/IMG_04304114f9522cf44e07909f4d577e7f11bf.JPG.250x250_q85_box-408,0,2856,2448_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:30	15666/15666	---M--	200	added ('OK')	image/png	etag:%223d32-541463d914500%22	https://makeabilitylab.cs.washington.edu/media/news/pc_magb8b6d943462643feb0526b93cd8b30e6.png.250x250_q85_box-0%2C0%2C500%2C500_crop_detail.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/pc_magb8b6d943462643feb0526b93cd8b30e6.png.250x250_q85_box-0,0,500,500_crop_detail.png	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:31	18248/18248	---M--	200	added ('OK')	image/jpeg	etag:%224748-540e2f17f6d80%22	https://makeabilitylab.cs.washington.edu/media/news/figure1b-800x53344f86ada14154dca91e951e3c51c67b5.jpg.250x250_q85_box-184%2C0%2C717%2C533_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/figure1b-800x53344f86ada14154dca91e951e3c51c67b5.jpg.250x250_q85_box-184,0,717,533_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:31	46614/46614	---M--	200	added ('OK')	image/png	etag:%22b616-5403351f3df80%22	https://makeabilitylab.cs.washington.edu/media/news/assets163cc3c7048f70476e86ac1ffdbc072d45.png.250x250_q85_box-0%2C0%2C336%2C336_crop_detail.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/assets163cc3c7048f70476e86ac1ffdbc072d45.png.250x250_q85_box-0,0,336,336_crop_detail.png	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:31	83967/83967	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:32%20GMT	https://makeabilitylab.cs.washington.edu/member/351/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/member/351/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	985873/985873	---M--	200	added ('OK')	application/pdf	etag:%22f0b11-571ecbbc22b19%22	https://makeabilitylab.cs.washington.edu/media/publications/Stearns_ApplyingTransferLearningToRecognizeClothingPatternsUsingAFingerMountedCamera_2018.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Stearns_ApplyingTransferLearningToRecognizeClothingPatternsUsingAFingerMountedCamera_2018.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	36278/36278	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:33%20GMT	https://makeabilitylab.cs.washington.edu/news/44/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/44/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	39919/39919	---M--	200	added ('OK')	image/jpeg	etag:%229bef-578cf22ec2e44%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_ApplyingTransferLearningToRecognizeClothingPatternsUsingAFingerMountedCamera_2018.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_ApplyingTransferLearningToRecognizeClothingPatternsUsingAFingerMountedCamera_2018.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	36262/36262	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:33%20GMT	https://makeabilitylab.cs.washington.edu/news/45/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/45/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	39180/39180	---M--	200	added ('OK')	image/jpeg	etag:%22990c-5776fe369402e%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	16586/16586	---M--	200	added ('OK')	image/jpeg	etag:%2240ca-576f6bb079801%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_HandsightATouchBasedWearableSystemToIncreaseInformationAccessibilityForPeopleWithVisualImpairments_2018.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_HandsightATouchBasedWearableSystemToIncreaseInformationAccessibilityForPeopleWithVisualImpairments_2018.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	36590/36590	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:33%20GMT	https://makeabilitylab.cs.washington.edu/news/23/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/23/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:32	25921/25921	---M--	200	added ('OK')	image/jpeg	etag:%226541-577f94d4a25d6%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_TouchcamRealtimeRecognitionOfLocationSpecificOnBodyGesturesToSupportUsersWithVisualImpairments_2017.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_TouchcamRealtimeRecognitionOfLocationSpecificOnBodyGesturesToSupportUsersWithVisualImpairments_2017.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:33	40278/40278	---M--	200	added ('OK')	image/jpeg	etag:%229d56-57e866ec83cb1%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Medeiros_RecognizingClothingColorsAndVisualTexturesUsingAFingerMountedCameraAnInitialInvestigation_2017.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Medeiros_RecognizingClothingColorsAndVisualTexturesUsingAFingerMountedCameraAnInitialInvestigation_2017.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:33	33798/33798	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:34%20GMT	https://makeabilitylab.cs.washington.edu/news/22/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/22/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:33	35298/35298	---M--	200	added ('OK')	image/jpeg	etag:%2289e2-577f974063cc1%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Oh_InvestigatingMicrointeractionsForPeopleWithVisualImpairmentsAndThePotentialRoleOfOnBodyInteraction_2017.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Oh_InvestigatingMicrointeractionsForPeopleWithVisualImpairmentsAndThePotentialRoleOfOnBodyInteraction_2017.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:34	40170/40170	---M--	200	added ('OK')	image/jpeg	etag:%229cea-577ed0dc82c97%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Hong_EvaluatingWristBasedHapticFeedbackForNonVisualTargetFindingAndPathTracingOnA2DSurface_2017.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Hong_EvaluatingWristBasedHapticFeedbackForNonVisualTargetFindingAndPathTracingOnA2DSurface_2017.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:34	33800/33800	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:35%20GMT	https://makeabilitylab.cs.washington.edu/news/20/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/20/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:37	4717951/4717951	---M--	200	added ('OK')	application/pdf	etag:%2247fd7f-578cef29d200f%22	https://makeabilitylab.cs.washington.edu/media/publications/Medeiros_RecognizingClothingColorsAndVisualTexturesUsingAFingerMountedCameraAnInitialInvestigation_2017.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Medeiros_RecognizingClothingColorsAndVisualTexturesUsingAFingerMountedCameraAnInitialInvestigation_2017.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:37	2630501/2630501	---M--	200	added ('OK')	application/pdf	etag:%22282365-571eafb44e651%22	https://makeabilitylab.cs.washington.edu/media/publications/Hong_EvaluatingWristBasedHapticFeedbackForNonVisualTargetFindingAndPathTracingOnA2DSurface_2017.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Hong_EvaluatingWristBasedHapticFeedbackForNonVisualTargetFindingAndPathTracingOnA2DSurface_2017.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:37	1033638/1033638	---M--	200	added ('OK')	application/pdf	etag:%22fc5a6-56e2742633618%22	https://makeabilitylab.cs.washington.edu/media/publications/Oh_InvestigatingMicrointeractionsForPeopleWithVisualImpairmentsAndThePotentialRoleOfOnBodyInteraction_2017.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Oh_InvestigatingMicrointeractionsForPeopleWithVisualImpairmentsAndThePotentialRoleOfOnBodyInteraction_2017.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:37	39667/39667	---M--	200	added ('OK')	image/jpeg	etag:%229af3-5752b9554c52e%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_Augmented_Reality_Magnification_for_Low_Vision_Users_with_the_Microsoft_Hololens_and_a_Finger-Worn_Camera_2017.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_Augmented_Reality_Magnification_for_Low_Vision_Users_with_the_Microsoft_Hololens_and_a_Finger-Worn_Camera_2017.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:38	33802/33802	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:39%20GMT	https://makeabilitylab.cs.washington.edu/news/17/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/17/index.html	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:38	41507/41507	---M--	200	added ('OK')	image/jpeg	etag:%22a223-577f9d10522b7%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_LocalizationOfSkinFeaturesOnTheHandAndWristFromSmallImagePatches_2016.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_LocalizationOfSkinFeaturesOnTheHandAndWristFromSmallImagePatches_2016.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:38	25797/25797	---M--	200	added ('OK')	image/jpeg	etag:%2264c5-577ecec5a4a6c%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Stearns_EvaluatingHapticAndAuditoryDirectionalGuidanceToAssistBlindPeopleInReadingPrintedTextUsingFingerMountedCameras_2016.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Stearns_EvaluatingHapticAndAuditoryDirectionalGuidanceToAssistBlindPeopleInReadingPrintedTextUsingFingerMountedCameras_2016.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:39	1327368/1327368	---M--	200	added ('OK')	application/pdf	etag:%22144108-53a5d14082180%22	https://makeabilitylab.cs.washington.edu/media/publications/Stearns_EvaluatingHapticAndAuditoryDirectionalGuidanceToAssistBlindPeopleInReadingPrintedTextUsingFingerMountedCameras_2016.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Stearns_EvaluatingHapticAndAuditoryDirectionalGuidanceToAssistBlindPeopleInReadingPrintedTextUsingFingerMountedCameras_2016.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:39	36274/36274	---M--	200	added ('OK')	image/jpeg	etag:%228db2-577ecec5e9fcd%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Hong_EvaluatingAngularAccuracyOfWristBasedHapticDirectionalGuidanceForHandMovement_2016.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Hong_EvaluatingAngularAccuracyOfWristBasedHapticDirectionalGuidanceForHandMovement_2016.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:39	1734748/1734748	---M--	200	added ('OK')	application/pdf	etag:%221a785c-53a5d0e30c500%22	https://makeabilitylab.cs.washington.edu/media/publications/Hong_EvaluatingAngularAccuracyOfWristBasedHapticDirectionalGuidanceForHandMovement_2016.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Hong_EvaluatingAngularAccuracyOfWristBasedHapticDirectionalGuidanceForHandMovement_2016.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:39	476427/476427	---M--	200	added ('OK')	application/pdf	etag:%227450b-53a5d1815ba80%22	https://makeabilitylab.cs.washington.edu/media/publications/Supporting_Everyday_Activities_for_Persons_with_Visual_Impairments_Through_Computer_Vision-Augmented_Touch_HtXSPuu.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Supporting_Everyday_Activities_for_Persons_with_Visual_Impairments_Through_Computer_Vision-Augmented_Touch_HtXSPuu.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:40	40363/40363	---M--	200	added ('OK')	image/jpeg	etag:%229dab-53a723934d600%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Supporting_Everyday_Activities_for_Persons_with_Visual_Impairments_Through_Computer_Vision-Augmented_Touch_HtXSPuu.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Supporting_Everyday_Activities_for_Persons_with_Visual_Impairments_Through_Computer_Vision-Augmented_Touch_HtXSPuu.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:40	21665/21665	---M--	200	added ('OK')	image/jpeg	etag:%2254a1-53a7238d94880%22	https://makeabilitylab.cs.washington.edu/media/publications/images/The_Design_and_Preliminary_Evaluation_of_a_Finger-Mounted_Camera_and_Feedback_System_to_Enable_Reading_of_Printed_Text_for_the_Blind_XfjYp2X.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/The_Design_and_Preliminary_Evaluation_of_a_Finger-Mounted_Camera_and_Feedback_System_to_Enable_Reading_of_Printed_Text_for_the_Blind_XfjYp2X.jpg.300x0_q85_d	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:40	39293/39293	---M--	200	added ('OK')	image/jpeg	etag:%22997d-576f708939c34%22	https://makeabilitylab.cs.washington.edu/media/publications/images/He_Designing3DPrintedDeformationBehaviorsUsingSpringBasedStructuresAnInitialInvestigation_2017.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/He_Designing3DPrintedDeformationBehaviorsUsingSpringBasedStructuresAnInitialInvestigation_2017.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/project/ondule/)
00:04:40	804/804	---M--	200	added ('OK')	text/css	etag:%22324-581d491b95f50%22	https://makeabilitylab.cs.washington.edu/static/website/css/member.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/member.css	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:40	3046326/3046326	---M--	200	added ('OK')	application/pdf	etag:%222e7bb6-56f7c359a080b%22	https://makeabilitylab.cs.washington.edu/media/publications/Stearns_Augmented_Reality_Magnification_for_Low_Vision_Users_with_the_Microsoft_Hololens_and_a_Finger-Worn_Camera_2017.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Stearns_Augmented_Reality_Magnification_for_Low_Vision_Users_with_the_Microsoft_Hololens_and_a_Finger-Worn_Camera_2017.pdf	(from https://makeabilitylab.cs.washington.edu/project/handsight/)
00:04:40	22467/22467	---M--	200	added ('OK')	image/png	etag:%2257c3-56e298060a956%22	https://makeabilitylab.cs.washington.edu/static/website/img/email.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/img/email.png	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:41	95180/95180	---M--	200	added ('OK')	image/png	etag:%22173cc-53b5e47bbae00%22	https://makeabilitylab.cs.washington.edu/media/news/nn24b6717f5673b4bdeaffa22a96f1c9914.png.250x250_q85_box-0%2C0%2C1200%2C1200_crop_detail.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/news/nn24b6717f5673b4bdeaffa22a96f1c9914.png.250x250_q85_box-0,0,1200,1200_crop_detail.png	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:41	34409/34409	---M--	200	added ('OK')	image/jpeg	etag:%228669-576f71451df9f%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Clegg_PhysiologicalInvestigationsWithLivePhysiologicalSensingAndVisualizationTools_2018.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Clegg_PhysiologicalInvestigationsWithLivePhysiologicalSensingAndVisualizationTools_2018.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:41	34756/34756	---M--	200	added ('OK')	image/jpeg	etag:%2287c4-57760b120907f%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Byrne_ScaffoldingAuthenticWearableBasedScientificInquiryForEarlyElementaryLearners_2018.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Byrne_ScaffoldingAuthenticWearableBasedScientificInquiryForEarlyElementaryLearners_2018.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:42	24262/24262	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:43%20GMT	https://makeabilitylab.cs.washington.edu/news/1/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/1/index.html	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:42	1730029/1730029	---M--	200	added ('OK')	application/pdf	etag:%221a65ed-571ea8089a1d8%22	https://makeabilitylab.cs.washington.edu/media/publications/p2029-clegg.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/p2029-clegg.pdf	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:42	40154/40154	---M--	200	added ('OK')	image/jpeg	etag:%229cda-571ea819c3f29%22	https://makeabilitylab.cs.washington.edu/media/publications/images/p2029-clegg.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/p2029-clegg.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:43	23851/23851	---M--	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2004:04:44%20GMT	https://makeabilitylab.cs.washington.edu/member/jasonyip/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/member/jasonyip/index.html	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:43	36544/36544	---M--	200	added ('OK')	image/jpeg	etag:%228ec0-5788d73424843%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Norooz_ThatSYourHeartLivePhysiologicalSensingVisualizationToolsForLifeRelevantCollaborativeStemLearning_2016.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Norooz_ThatSYourHeartLivePhysiologicalSensingVisualizationToolsForLifeRelevantCollaborativeStemLearning_2016.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:43	640200/640200	---M--	200	added ('OK')	application/pdf	etag:%229c4c8-53a5d20e80780%22	https://makeabilitylab.cs.washington.edu/media/publications/Najafizadeh_ILikeThisShirtExploringTheTranslationOfSocialMechanismsInTheVirtualWorldIntoPhysicalExperiences_2015.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Najafizadeh_ILikeThisShirtExploringTheTranslationOfSocialMechanismsInTheVirtualWorldIntoPhysicalExperiences_2015.pdf	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:44	6482662/6482662	---M--	200	added ('OK')	application/pdf	etag:%2262eae6-57317541878b1%22	https://makeabilitylab.cs.washington.edu/media/publications/Clegg_PhysiologicalInvestigationsWithLivePhysiologicalSensingAndVisualizationTools_2018.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Clegg_PhysiologicalInvestigationsWithLivePhysiologicalSensingAndVisualizationTools_2018.pdf	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:44	17154/17154	---M--	200	added ('OK')	image/jpeg	etag:%224302-57887fec2075e%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Najafizadeh_ILikeThisShirtExploringTheTranslationOfSocialMechanismsInTheVirtualWorldIntoPhysicalExperiences_2015.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Najafizadeh_ILikeThisShirtExploringTheTranslationOfSocialMechanismsInTheVirtualWorldIntoPhysicalExperiences_2015.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
00:04:44	891344/891344	---M--	200	added ('OK')	application/pdf	etag:%22d99d0-53b39a3c00b80%22	https://makeabilitylab.cs.washington.edu/media/publications/Norooz_ThatSYourHeartLivePhysiologicalSensingVisualizationToolsForLifeRelevantCollaborativeStemLearning_2016.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Norooz_ThatSYourHeartLivePhysiologicalSensingVisualizationToolsForLifeRelevantCollaborativeStemLearning_2016.pdf	(from https://makeabilitylab.cs.washington.edu/member/seokbinkang/)
